waist_pitch
0.09107193
0.07968124
0.057533983
0.027017841
0.045245856
0.05654412
0.066162474
0.07461211
0.08301203
0.090881996
0.09527762
0.08482413
0.073006496
0.04312083
0.06300186
0.07125879
0.079303406
0.08725996
0.094380274
0.099948995
0.1017579
0.09013092
0.07929147
0.054787394
0.07304718
0.08100709
0.08730395
0.092992164
0.09840299
0.10347076
0.10586548
0.09391763
0.07841336
0.04123311
0.05642184
0.06402928
0.06957036
0.074448235
0.07997888
0.085899234
0.09024825
0.079309724
0.05849425
0.031662554
0.05174196
0.06287223
0.072550796
0.081387356
0.090111345
0.09804763
0.10225837
0.09124926
0.081734486
0.052990295
0.07241708
0.0805965
0.0889978
0.097579814
0.10537195
0.11148101
0.11340899
0.101091646
0.0869026
0.057524957
0.07454174
0.083012804
0.08993935
0.09619412
0.10215665
0.10761627
0.11004754
0.09728314
0.079942636
0.04161618
0.05650437
0.0639138
0.06922304
0.07369519
0.078676455
0.08403247
0.08817236
0.07699386
0.054720048
0.025553137
0.044582304
0.055984806
0.065693915
0.07426812
0.082799226
0.09080196
0.09535497
0.0849912
0.07461682
0.04551651
0.06517279
0.07320216
0.08134743
0.08958623
0.097017966
0.10282701
0.10469526
0.09261305
0.0795827
0.0529398
0.07071501
0.079792194
0.08742794
0.094320096
0.10081414
0.10672093
0.10947443
0.09704836
0.08092354
0.045675665
0.061228007
0.06894068
0.07465163
0.079630315
0.08508807
0.090799525
0.09489782
0.083502136
0.061356973
0.029982796
0.04764073
0.05869812
0.06814114
0.076435685
0.08464195
0.09225894
0.09638717
0.085712835
0.07322572
0.042061917
0.06176465
0.070134915
0.07808561
0.085816436
0.09269812
0.09805928
0.09978953
0.088404045
0.078382276
0.05483521
0.07265703
0.08030395
0.086243
0.09158216
0.096703246
0.10158773
0.10396182
0.09223799
0.07733759
0.04009207
0.05545797
0.06318764
0.06882153
0.07380171
0.07947156
0.08556879
0.090085216
0.079413556
0.059119664
0.03295539
0.053208034
0.064192235
0.07378583
0.08259282
0.091256
0.099075526
0.10316777
0.09205727
0.08264746
0.05383967
0.07338071
0.0817563
0.09038517
0.09920873
0.1072488
0.11357256
0.115614556
0.1033247
0.08898118
0.05970367
0.07661227
