waist_pitch_joint
-0.5200021266937256
-0.520002007484436
-0.5200018882751465
-0.5200018882751465
-0.520002007484436
-0.520002007484436
-0.5249010324478149
-0.5209627151489258
-0.5200023651123047
-0.5200022459030151
-0.5200021266937256
-0.5200020670890808
-0.5200018882751465
-0.5200018286705017
-0.5200019478797913
-0.5200019478797913
-0.5253426432609558
-0.5210121870040894
-0.5200026035308838
-0.5200021862983704
-0.5200021266937256
-0.5200020670890808
-0.5200019478797913
-0.5200018286705017
-0.5200019478797913
-0.520002007484436
-0.5243090987205505
-0.5210105776786804
-0.5200024247169495
-0.5200021862983704
-0.5200020670890808
-0.520002007484436
-0.5200019478797913
-0.5200018882751465
-0.520002007484436
-0.520002007484436
-0.5225031971931458
-0.5210763216018677
-0.5200023055076599
-0.5200021862983704
-0.5200021266937256
-0.520002007484436
-0.5200018882751465
-0.5200018286705017
-0.5200020670890808
-0.520002007484436
-0.52451092004776
-0.5210134983062744
-0.5200023651123047
-0.5200021862983704
-0.5200021862983704
-0.520002007484436
-0.5200018882751465
-0.5200018882751465
-0.520002007484436
-0.5200019478797913
-0.525374710559845
-0.521024227142334
-0.5200026631355286
-0.5200022459030151
-0.5200021266937256
-0.5200020670890808
-0.5200018882751465
-0.5200018286705017
-0.5200019478797913
-0.5200020670890808
-0.524496853351593
-0.5210062861442566
-0.5200024843215942
-0.5200021862983704
-0.5200021266937256
-0.5200019478797913
-0.5200019478797913
-0.5200018882751465
-0.520002007484436
-0.5200020670890808
-0.522312343120575
-0.5210755467414856
-0.5200023651123047
-0.5200022459030151
-0.5200021266937256
-0.5200019478797913
-0.5200019478797913
-0.5200018882751465
-0.520002007484436
-0.520002007484436
-0.5240742564201355
-0.5210267901420593
-0.5200023055076599
-0.5200022459030151
-0.5200021862983704
-0.5200020670890808
-0.5200018882751465
-0.5200018286705017
-0.5200019478797913
-0.520002007484436
-0.5257893800735474
-0.5208902359008789
-0.5200027227401733
-0.5200023055076599
-0.5200021266937256
-0.520002007484436
-0.5200018882751465
-0.5200018882751465
-0.5200019478797913
-0.520002007484436
-0.5243266224861145
-0.521029531955719
-0.5200024843215942
-0.5200021862983704
-0.5200021266937256
-0.5200020670890808
-0.5200018882751465
-0.5200018286705017
-0.520002007484436
-0.5200019478797913
-0.5231496691703796
-0.5210588574409485
-0.5200024247169495
-0.5200021862983704
-0.5200021266937256
-0.5200020670890808
-0.5200018882751465
-0.5200018882751465
-0.5200020670890808
-0.520002007484436
-0.5249335765838623
-0.5209628343582153
-0.5200024247169495
-0.5200023055076599
-0.5200021862983704
-0.520002007484436
-0.5200018882751465
-0.5200018286705017
-0.5200019478797913
-0.520002007484436
-0.5253131985664368
-0.5210075974464417
-0.5200026035308838
