pelvis_roll
0.047461092
0.02467009
0.017476682
0.027880352
0.033504058
0.037606902
0.039667603
0.03968708
0.038348265
0.036274776
0.03389012
0.03147845
0.029178582
0.026988357
0.024796197
0.022431867
0.01978175
0.017184284
0.017173624
0.029552689
0.014514512
0.0073446594
0.005975013
0.0061405883
0.0069985786
0.008523968
0.010632965
0.0132097555
0.016133394
0.019256813
0.022436637
0.025561372
0.028556468
0.031376183
0.033993986
0.036397535
0.038586065
0.04054138
0.042143434
0.04274218
0.039922282
0.025641212
0.008162694
0.013901561
0.01602353
0.017888349
0.019113744
0.019256528
0.01863825
0.017567996
0.016212847
0.014602937
0.01260543
0.009937503
0.0062127393
0.0010186846
-0.0054341923
-0.012115731
-0.009657003
0.02361483
0.022546012
0.021375915
0.023066705
0.024096714
0.024600178
0.025212582
0.02607532
0.02715844
0.028422575
0.02986214
0.031450972
0.03315395
0.034940343
0.03678799
0.038694058
0.040678434
0.042767797
0.044969164
0.046751287
0.04921366
0.048126414
0.031005213
0.0016680789
0.0065470794
0.00089099375
-0.002399942
-0.0041997475
-0.005590178
-0.005810448
-0.004592087
-0.002495822
-0.0003601798
0.0010888277
0.001285605
-0.00020804089
-0.0037277334
-0.008576843
-0.013418157
-0.009386074
0.03159201
0.03995458
0.03311936
0.032618765
0.03272818
0.03249611
0.03265757
0.03332163
0.034318957
0.035498988
0.03674615
0.03797353
0.03915352
0.040311724
0.0414815
0.04270434
0.04403782
0.045534182
0.04727977
0.04916416
0.05047671
0.04898826
0.037465338
0.0015111222
0.0055739647
0.0034254503
0.0013765438
-0.00030411704
-0.0020343503
-0.003086284
-0.0028935568
-0.001704161
-0.00026955237
0.00061242137
0.0002660027
-0.0018623216
-0.0058785486
-0.01252948
-0.017769838
-0.010749051
0.03439682
0.04183151
0.034794033
0.033773288
0.033237685
0.032544594
0.032442387
0.032950476
0.0338335
0.034893695
0.035998486
0.03704811
0.038054448
0.03906412
0.040139567
0.041333113
0.04272946
0.044419605
0.04609353
0.049149133
0.05309171
0.053228173
0.03598411
-0.002370384
0.0028964593
-0.00045484566
-0.0025614812
-0.003743773
-0.004844432
-0.0051683146
-0.004274012
-0.0024763448
-0.00050349644
0.0008816553
0.0010192958
-0.0006283808
-0.004155728
-0.010210504
-0.015084927
-0.009635742
0.03491514
0.045581132
0.037258323
0.03594854
0.035495907
0.034850378
0.034668755
0.035039466
0.035783
0.036731206
0.037738986
0.038706526
0.039627478
0.040553924
0.041547537
0.042666126
0.043978542
0.04558481
0.047169738
0.050090652
0.053755872
0.055148523
0.038409438
-0.0040485743
-0.00014725294
-0.002730612
-0.0041392385
-0.0045218123
-0.0046677105
-0.003993273
-0.0021490138
0.0005384488
0.0033935509
0.005682292
0.0066211186
0.0058431984
0.003225973
-0.0012297076
-0.0067945253
-0.002304132
0.040218998
0.050153233
0.041792396
0.04021864
0.039726887
0.039185096
0.0391529
0.03967147
0.040535808
0.041546
0.042540994
0.043432906
0.044220258
0.044957787
0.04572597
0.046577
0.047612388
0.048433784
0.050839417
0.054673538
0.058175866
0.059070844
0.048128482
-0.005019045
0.0071034743
0.017425366
0.017461307
0.014398084
0.010434046
0.0068445504
0.0046694833
0.0038351766
0.0037009758
0.0035639093
0.002745361
0.00069849065
-0.0031445012
-0.007955185
-0.01324138
-0.011421865
0.02808637
0.041364368
0.033602715
0.032386586
0.032938067
0.0332219
0.03380323
0.03484982
0.036158126
0.03751639
0.03877163
0.03986846
0.040842906
0.041772734
0.042734127
0.043807074
0.04506601
0.046608634
0.04817195
0.05000383
0.050980676
0.05069224
0.03624844
-0.0015430943
0.0029117444
-0.00023123497
-0.0027587274
-0.0044964594
-0.006080695
-0.006754918
-0.006034793
-0.0042890236
-0.0023315088
-0.0010020752
-0.00097294425
-0.002779505
-0.0063945465
-0.012473161
-0.017107824
-0.010375649
0.03624812
0.04647229
0.038166206
0.03679596
0.03626995
0.035564568
0.03536564
0.035753448
0.036529783
0.03749363
0.038495466
0.03943834
0.040312562
0.041176423
0.04209723
0.043141574
0.04438583
0.04591989
0.047384772
0.05026058
0.053980976
0.053952254
0.036624026
-0.0028386863
0.002633765
-0.00021288596
-0.0017908779
-0.002381594
-0.002778222
-0.002324059
-0.00065980235
0.0018603535
0.0045478074
0.0066506197
0.0073676463
0.006358653
0.0034936753
-0.0012626576
-0.0070382403
-0.0018255815
0.040951803
0.048607003
0.04098867
0.039830457
0.039358974
0.038739886
0.03863641
0.039087847
0.039887436
0.04084362
0.041808516
0.042688746
0.043481074
0.044235792
0.045017786
0.04588927
0.046942905
0.047785405
0.050207853
0.054072294
0.057639644
0.05870239
0.048618782
-0.003755329
0.004259082
0.014910261
0.016727211
0.01518196
0.012581369
0.010517516
0.00987341
0.010385099
0.011302966
0.0118919555
0.011491716
0.00949097
0.005757565
0.000585499
-0.004687655
-0.0034577935
0.034590572
0.04600723
0.038545787
0.03808036
0.038408477
0.038529553
0.039060377
0.04001615
0.04118628
0.04240558
0.04356496
0.044618282
0.045587644
0.046502937
0.047402173
0.04838925
0.049463738
0.05039518
0.051716734
0.052977107
0.05503277
0.056142353
0.048171457
0.0006920401
0.008551213
0.014163507
0.010698277
0.0064171287
0.0032455171
0.0014419591
0.001543504
0.0030016552
0.0048938333
0.006476294
0.007144629
0.006214371
0.0035623899
-0.00026435414
-0.005933899
-0.003927801
0.032438714
0.04199374
0.0343253
0.03365295
0.03422006
0.03457167
0.035297435
0.036463182
0.037846096
0.039254595
0.040561583
0.04173431
0.0428053
0.043838814
0.04490967
0.04612313
0.047457293
0.048701145
0.05012396
0.052914113
0.056156237
0.05724037
0.04611352
-0.007066997
0.012922497
0.02171555
0.020936366
0.017963521
0.014376593
0.011272382
0.009598588
0.00921338
0.009469443
0.009611981
0.008957864
0.006933662
0.003074288
-0.0025751016
-0.008414657
-0.008746079
0.02718208
0.044952765
0.03794668
0.035709992
0.035530865
0.035300497
0.0354505
0.036172982
0.037306864
0.038613174
0.039888613
0.04102621
0.042027123
0.042950306
0.0438797
0.044891473
0.046060186
0.047482837
0.048828296
0.05156601
0.05521844
0.057298772
0.04810189
-0.0031031023
0.009915963
0.019995393
0.021168374
0.019206716
0.01612822
0.0132281305
0.01149009
0.01084931
0.010680421
0.010266977
0.008960053
0.0061927177
0.001538227
-0.0045614904
-0.011230022
-0.0093310345
0.0298105
0.042955305
0.035529133
0.03475712
0.035618775
0.036090337
0.036770232
0.03783445
0.039095495
0.040350046
0.041460045
0.042380895
0.043150187
0.043848485
0.04456742
0.04539178
0.046406023
0.047690462
0.049006987
0.050637122
0.05178023
