waist_pitch_torque
40.00491
-51.877872
41.48795
-54.69358
37.339367
-54.37033
38.049038
-57.286762
25.433784
-63.319584
20.243404
-70.09468
1.938551
-34.031883
7.0918026
-27.046791
4.6242275
-25.805964
5.7094784
-25.771948
3.9780312
-25.604946
14.50342
-50.558144
9.1633835
-26.404436
24.03322
-60.298233
15.203709
-61.659744
11.861258
-63.567436
7.014435
-25.562214
15.730791
-69.037
0.0
-1.2701516
24.416212
-56.368256
38.949623
-53.60042
35.96609
-55.919807
30.2644
-60.595375
20.546074
-69.278175
7.9173927
-77.71753
-5.3618546
10.25255
-25.3452
-2.6070213
7.141865
-25.31213
-0.00075912476
4.467968
-65.216324
5.8598347
-25.930658
24.026903
-65.30467
9.07542
-25.634333
19.420399
-72.637634
6.182869
-25.558552
19.587452
-67.85228
5.645849
-25.935
14.108461
-25.521683
13.583912
-25.477194
15.254784
-65.13229
4.652399
-25.530727
17.52247
0.0
-0.020334452
0.887808
-17.009375
51.193752
-50.17209
42.649414
-54.112465
38.346386
-55.13345
37.47384
-59.594116
25.515244
-67.725006
14.240387
-75.32154
2.224619
-40.091393
0.6121731
-10.285152
12.15602
-85.90891
-9.995078
19.11874
-75.03885
-1.2017651
26.662516
-65.74467
17.390934
-61.33627
18.083073
-56.986004
17.960554
-58.16902
0.0
-2.1578293
39.70071
-60.50099
29.488989
-67.134834
21.7225
-69.14993
10.18626
-75.785965
-5.3634872
11.904026
-85.82076
-5.2802315
8.848616
-25.570896
0.91459465
-14.329536
14.742743
-79.71945
-2.9995193
23.294514
-66.98669
10.434231
-66.29152
8.701632
-25.459835
17.163843
-69.93752
5.1902447
-25.69934
11.886766
-25.480999
9.710218
-25.498514
10.565697
-25.428705
0.0
-0.21149823
4.2198405
-62.010284
27.642925
-68.548874
9.90163
-78.35965
-7.2644672
7.9832134
-25.501362
-0.58395576
8.831589
-26.829967
-1.5536098
12.630785
-83.90638
2.1589031
-33.330383
13.204699
-43.661896
14.400297
-39.654266
16.125906
-47.45971
12.020655
-25.610165
13.526199
-26.8795
13.077885
-26.793854
14.18965
-38.51673
9.818722
-25.56485
10.799496
-25.430206
9.561222
-25.61916
10.935028
-25.5252
10.534145
-25.3607
10.2518215
-25.354343
9.588123
-25.288267
12.971529
-31.878803
12.232145
-25.804111
14.48827
-45.798088
6.5014153
-25.554913
12.368792
-26.233616
14.417091
-58.681942
10.756905
0.0
-0.91726404
17.338049
-53.87625
45.99231
-57.51761
28.316414
-69.27989
14.487068
-76.23202
-0.36125183
9.592596
-85.21926
-9.113773
4.1648884
-25.708002
-4.956539
7.6410637
-25.337385
2.1129494
-36.141083
6.374567
-25.62361
13.031527
-25.873896
19.075302
-67.767746
6.7957935
-25.147264
16.569307
-59.758553
6.9586697
-25.358265
13.358124
-25.648094
12.824249
-25.424698
13.82336
-26.214188
16.853024
-69.2666
0.0
-1.0727694
19.969112
-60.1269
32.697945
-63.019196
21.83379
-67.54791
9.926159
-74.74427
-5.445463
13.584302
-84.09464
-7.0996513
3.8046322
-25.682697
-3.4846325
9.728504
-27.04919
4.917219
-26.103758
15.243971
-63.57238
10.13224
-25.588535
23.56877
-62.757607
14.770962
-66.17886
0.0
0.33810517
-6.8075137
59.34851
-40.905697
56.765
-38.071705
60.407192
-30.460543
70.09249
-24.243824
74.591225
-16.99605
80.39282
-7.552849
25.691717
-22.372845
45.93949
-14.381453
25.651327
-19.374994
26.2216
-26.011868
72.29595
-17.866617
35.728745
-32.752384
61.50367
-30.558277
68.48965
-30.735321
70.7514
-27.052319
72.9237
-25.39116
73.73241
-18.906384
25.65987
-32.101303
69.46864
-23.314518
70.64375
-25.510489
68.194405
0.0
-0.9974651
18.432371
-58.484455
31.676619
-65.027084
21.188707
-69.107285
9.729604
-75.891174
-5.5028553
11.390024
-46.974297
-5.330557
6.962263
-25.540653
-0.39315605
12.229216
-79.56038
0.7836895
-10.371015
21.043655
-73.03767
9.152218
-65.473076
9.880655
-25.429895
13.409765
-46.70114
9.190271
-25.516926
10.180117
-25.42025
8.960598
-26.693115
10.660189
-25.643473
10.546907
-25.763962
11.710911
-25.589832
16.239645
-48.748753
12.61536
-25.718966
23.889576
-63.82701
16.31085
0.0
-0.602941
11.2516165
-57.45656
34.278385
-52.53449
34.212017
-57.348476
26.253328
-68.207275
9.802935
-78.50694
-9.26779
7.458189
-25.288431
1.5041885
-26.909847
1.8014412
-34.987255
2.8760128
-52.370567
3.1871815
-25.552841
14.732719
-69.81205
8.373362
-25.314737
15.828939
-64.40227
6.784189
-25.420515
15.974943
-69.84198
7.9782505
-25.382488
17.746506
-69.223114
9.601189
-25.675287
23.506956
-65.18465
0.0
0.16669962
-3.902331
57.770187
-48.992893
46.202442
-56.425476
35.90488
-60.81973
29.289545
-62.52871
21.229832
-67.61275
9.63311
-75.24562
-6.3323555
12.9769535
-31.541904
-0.44671822
8.467781
-26.638947
-1.7483921
13.931102
