left_hip_pitch_joint
-0.4777460992336273
-0.44213753938674927
-0.31230202317237854
-0.19889293611049652
-0.229061096906662
-0.28298723697662354
-0.3383944034576416
-0.38595128059387207
-0.4249613285064697
-0.45369189977645874
-0.46283361315727234
-0.41801247000694275
-0.28100770711898804
-0.16328635811805725
-0.19946932792663574
-0.2552848160266876
-0.31790828704833984
-0.3773552179336548
-0.42812204360961914
-0.4656813144683838
-0.48469433188438416
-0.43462440371513367
-0.2741938829421997
-0.1664801687002182
-0.202376127243042
-0.26619258522987366
-0.33410993218421936
-0.3951147496700287
-0.4447360932826996
-0.48038509488105774
-0.4966217279434204
-0.4554259479045868
-0.3169724643230438
-0.19587932527065277
-0.22558674216270447
-0.28139257431030273
-0.33893537521362305
-0.3894663453102112
-0.43136292695999146
-0.4627557396888733
-0.474606990814209
-0.4382958710193634
-0.30352795124053955
-0.1931408941745758
-0.22576484084129333
-0.27998727560043335
-0.3367416560649872
-0.38677942752838135
-0.4284801781177521
-0.4594419300556183
-0.4706534147262573
-0.42425504326820374
-0.2802076041698456
-0.163555309176445
-0.19961972534656525
-0.25695499777793884
-0.32172852754592896
-0.3833349049091339
-0.4360668659210205
-0.4752410650253296
-0.4947154223918915
-0.44380679726600647
-0.28657492995262146
-0.173521026968956
-0.20781724154949188
-0.27127552032470703
-0.33893951773643494
-0.4002426266670227
-0.4508494734764099
-0.48757368326187134
-0.5041742920875549
-0.4614536464214325
-0.3214782178401947
-0.2007622867822647
-0.23121203482151031
-0.28753066062927246
-0.3454172611236572
-0.3956415057182312
-0.43654507398605347
-0.46654441952705383
-0.4762040078639984
-0.4410091042518616
-0.3097465932369232
-0.19757424294948578
-0.22860658168792725
-0.2824234068393707
-0.33777499198913574
-0.38531526923179626
-0.42424139380455017
-0.45282191038131714
-0.46214067935943604
-0.4165886640548706
-0.27811622619628906
-0.16183491051197052
-0.19849488139152527
-0.25490522384643555
-0.3184817433357239
-0.3788973093032837
-0.43036043643951416
-0.468199759721756
-0.4868386387825012
-0.43607860803604126
-0.2791343033313751
-0.1683318167924881
-0.20332394540309906
-0.2671770453453064
-0.3352660834789276
-0.3967703878879547
-0.4473486542701721
-0.48396530747413635
-0.5007363557815552
-0.4567241072654724
-0.31473520398139954
-0.19782863557338715
-0.2289501279592514
-0.2860530614852905
-0.34483247995376587
-0.39609864354133606
-0.4380728006362915
-0.46900448203086853
-0.47878706455230713
-0.4428258240222931
-0.3130526840686798
-0.19914689660072327
-0.2290223240852356
-0.28325188159942627
-0.33904552459716797
-0.38705745339393616
-0.4265177249908447
-0.4556024968624115
-0.4647584557533264
-0.42049264907836914
-0.28479593992233276
-0.1653505563735962
-0.2008526772260666
-0.25625792145729065
-0.31825125217437744
-0.37709420919418335
-0.4274967312812805
-0.4649519920349121
-0.48424461483955383
-0.43458810448646545
-0.2731116712093353
-0.16631430387496948
-0.2014969289302826
-0.26541200280189514
-0.33344516158103943
-0.39454302191734314
-0.4442204535007477
-0.47994282841682434
-0.4963211417198181
-0.4559938311576843
-0.31767070293426514
-0.19611628353595734
-0.22570855915546417
-0.28133583068847656
-0.33871811628341675
-0.38908594846725464
-0.43083974719047546
-0.46214035153388977
-0.4738965332508087
-0.4376206696033478
-0.30143091082572937
-0.191620334982872
-0.22467289865016937
-0.27914443612098694
-0.33641231060028076
-0.38715997338294983
-0.42953792214393616
-0.4610111117362976
-0.4726143777370453
-0.4262286126613617
-0.2813704013824463
-0.16426385939121246
-0.20006105303764343
-0.2573232352733612
-0.32214751839637756
-0.3839398920536041
-0.4370058476924896
-0.47658616304397583
-0.49634817242622375
-0.4451146125793457
-0.28777530789375305
-0.1750657707452774
-0.20931309461593628
