torso_pitch
-0.008242909
-0.009232383
-0.0022601474
0.009105673
0.023441112
0.040790606
0.058932412
0.033014905
0.007998955
-0.015541805
-0.0202259
-0.016016604
-0.0063909506
0.004738247
0.015405118
0.02702765
0.04471082
0.027703326
0.016604254
0.0005563073
0.0005143183
0.006958861
0.017715564
0.030502997
0.045026794
0.062438104
0.08057186
0.060284894
0.031163806
0.00356537
-0.0052442583
-0.003922681
0.0043829214
0.016742157
0.03264173
0.053445335
0.07564018
0.048934728
0.01737911
-0.013062905
-0.017868841
-0.011769023
0.0003853237
0.014921508
0.03085558
0.04949162
0.06858816
0.045673124
0.019122181
-0.0029702624
-0.0050971843
0.0012295949
0.012998276
0.026862802
0.04157207
0.05861402
0.0780311
0.05809131
0.035961058
0.013533443
0.0093373945
0.012825717
0.021721285
0.033126157
0.046106763
0.061558202
0.07979067
0.059059054
0.033556044
0.00655884
9.9676345e-06
0.003884273
0.014839441
0.029718935
0.04769749
0.06954831
0.09142428
0.06423513
0.032074492
0.0017173119
-0.002875886
0.0037047646
0.016599152
0.03183505
0.048018772
0.06592888
0.08315361
0.05852507
0.030360602
0.006984834
0.0040851557
0.010128454
0.021941116
0.03589827
0.050389986
0.06661227
0.08517111
0.06533411
0.04265804
0.018251704
0.012344829
0.014311206
0.021980722
0.032288402
0.04408568
0.05814278
0.07553778
0.05536079
0.030414302
0.0029151484
-0.004660051
-0.0017245667
0.008510737
0.022899788
0.040703807
0.062965
0.08584853
0.059539776
0.027096434
-0.0040653176
-0.0095490655
-0.0038693738
0.008104806
0.022491597
0.03809437
0.055915903
0.07356425
0.04905243
0.021169093
-0.0017912196
-0.0040153074
0.00243892
0.014234187
0.027900184
0.04212579
0.058554802
0.07795647
0.059307758
0.03758476
0.01394793
0.008483178
0.010707996
0.018605968
0.029335016
0.041991077
0.057601992
0.07639087
0.056022786
0.030536959
0.0045559434
-0.0005373796
0.0047319815
0.01690642
0.032868568
0.051869065
0.07473626
0.0971468
0.069077834
0.035866592
0.005075232
0.00034618934
0.0071013602
0.0203495
0.036020882
0.052644286
0.07087896
0.08808046
0.06309731
0.034066886
0.009306033
0.0052785906
0.010419473
0.02146357
0.034724474
0.04854853
0.064094
0.082246006
0.06257689
0.04027436
0.015704606
0.009657848
0.0114346035
0.018849667
0.028819924
0.040202502
0.053844873
0.071210526
0.051690593
0.027313977
0.0007713263
-0.0058258073
-0.0021042572
0.008741156
0.02359835
0.04177018
0.06438549
0.087573804
0.06106202
0.02847992
-0.0021798015
-0.0066953255
3.527027e-05
0.01299881
0.028178247
0.044221535
0.062019914
0.07931505
0.055329323
0.027684016
0.0045969365
0.00203133
0.008349332
0.020416986
0.034612186
0.049347684
0.065874465
0.084674135
0.06482149
0.042310413
0.018799344
0.013778708
0.016622994
0.025090372
0.036113076
0.048558045
0.06320458
0.08079358
0.059843242
0.03416357
0.005964778
-0.0021358903
0.00043735496
0.010372278
0.024483655
0.04199116
0.0638279
0.0862016
0.059924796
0.027794756
-0.0037413526
-0.010084603
-0.005335165
0.005798547
0.01951732
0.03469221
0.052341077
0.06999328
0.045719407
0.01777692
-0.0048918044
-0.0072062374
-0.000980654
0.010534387
0.023931606
0.037972562
0.054380182
0.07399843
0.055584654
0.03477079
0.01183398
0.006925697
0.0095296055
0.017678738
0.02863688
0.041594803
0.057643738
0.076800525
0.056211267
0.030349305
0.004531639
-0.00012653627
0.0055642365
0.018050017
0.03420897
0.05328825
0.07606737
0.09821677
0.07011423
0.03701498
0.006459922
0.0017756596
0.008613057
0.022031145
0.03796376
0.054931223
0.07352766
0.09091483
0.06583481
0.03662571
0.011589815
