waist_roll
-0.59870845
-0.5904442
-0.58411
-0.5814914
-0.5821579
-0.5849567
-0.6057519
-0.617776
-0.6194694
-0.6136747
-0.6044248
-0.59372294
-0.5843618
-0.57816637
-0.57476413
-0.5752805
-0.5977366
-0.61275816
-0.6172321
-0.61191404
-0.6017685
-0.58921725
-0.5775414
-0.5691565
-0.5641105
-0.5646784
-0.5876681
-0.6048411
-0.6105361
