waist_pitch_position
0.45783958
0.42451495
0.26491427
0.40632272
0.34197327
0.47980237
0.41039166
0.5202733
0.37940347
0.5195003
0.44278368
0.5199959
0.4000046
0.5201413
0.41137725
0.520035
0.41673216
0.52000475
0.40900078
0.5201292
0.4036768
0.5200797
0.39429379
0.5201343
0.4308509
0.5200391
0.38231394
0.0
-0.00010857684
0.009067144
-0.14439593
0.012078712
-0.094841376
0.039716374
-0.07431237
0.055940237
-0.059161477
0.07515003
-0.03712185
0.10140251
0.0132645415
0.174329
0.107569195
0.27992845
0.23408803
0.4136607
0.39563087
0.28556636
0.501261
0.4646563
0.33480445
0.52032155
0.4316037
0.5200535
0.42384645
0.51999635
0.41014847
0.5200146
0.39814097
0.5203125
0.39003602
0.51368785
0.42479336
0.5202067
0.39594933
0.5199925
0.4326253
0.52003235
0.39990443
0.5202007
0.39479133
0.5202467
0.3822334
0.51408315
0.43367192
0.5200169
0.39061546
0.5201501
0.41480276
0.52014184
0.3787
0.5110307
0.4375717
0.5200079
0.3835813
0.0
0.010671714
-0.14336348
0.013283258
-0.0732937
0.083070524
-0.0072049676
0.14275385
0.041381538
0.18299216
0.1108564
0.27350265
0.20982245
0.37806967
0.34988245
0.42121613
0.34053352
0.52034324
0.42012042
0.5199963
0.41259384
0.5200019
0.4227329
0.52002436
0.38639852
0.5201869
0.42230695
0.52038723
0.36616763
0.4581643
0.37263605
0.48045546
0.40168896
0.5123328
0.44301122
0.52001184
0.39193326
0.52000207
0.0
0.010339934
-0.09626621
0.084290944
-0.006053169
0.1345153
0.040166568
0.17900278
0.09614555
0.24558319
0.18454257
0.35197133
0.31627584
0.49495783
0.48276114
0.35149258
0.5202801
0.444211
0.332762
0.5201213
0.44405672
0.3263616
0.52008045
0.4433572
0.52000326
0.361871
0.47468993
0.40766558
0.52023566
0.38020873
0.51763403
0.44331312
0.5200063
0.37635916
0.5200352
0.4424163
0.5199999
0.39038593
0.52010626
0.3946399
0.5201002
0.39625007
0.50728744
0.44974053
0.52004623
0.38538775
0.0
-0.00036799186
-0.003531729
0.08040591
-0.08419315
0.048971247
-0.05140713
0.09726391
0.0049623107
0.149355
0.048633255
0.19630882
0.12534107
0.2952856
0.24684113
0.42736253
0.40435478
0.48004386
0.41378224
0.36228064
0.26000684
0.46973577
0.49294785
0.34129646
0.4958451
0.45483482
0.27810207
0.40710074
0.33402428
0.4477919
0.3560286
0.44980973
0.3524964
0.44956037
0.0
0.0055089355
-0.14565404
0.044628218
-0.0038035028
0.19034375
0.14231955
0.32063267
0.28441578
0.46237147
0.4524873
0.32024747
0.5175499
0.4735542
0.3496922
0.52024823
0.43663707
0.4023951
0.2823572
0.47326285
0.46269184
0.29865348
0.43185318
0.37483132
0.5013762
0.43499085
0.52009714
0.38098928
0.50826037
0.4444144
0.5200061
0.39660633
0.5201315
0.410399
0.5200749
0.40802586
0.5201277
0.0
0.0019608373
-0.018184505
0.18181148
0.108992785
0.282061
0.25385407
0.4502451
0.4529192
0.3392285
0.52019817
0.44081762
0.32005695
0.5203881
0.44637355
0.3164659
0.51394856
0.45495912
0.49919355
0.3872575
0.52015543
0.40901014
0.5201514
0.40141192
0.520118
0.42363575
0.5201004
0.3917211
0.52025896
0.39503127
0.5202498
0.3971706
0.5201788
0.42184263
0.5200563
0.40300858
0.52009565
0.40473443
0.5201619
0.40778026
0.52010715
0.4080295
0.5200966
0.4090439
0.5200783
0.40946344
0.5201063
0.39800975
0.520213
0.40836033
0.52016044
0.39605567
0.52013993
0.44058034
0.5200449
0.4022177
0.5202579
0.39869812
0.5201467
0.42940375
0.0
0.006643053
-0.07728661
0.10112565
-0.015306823
0.13090427
0.065062456
0.25371808
0.21879646
0.4112584
0.39825213
0.27507126
0.48872295
0.48960608
0.38114676
0.5199936
0.4570564
0.3429385
0.52013665
0.43743238
0.499024
0.412519
0.51997966
0.40150362
0.5201873
0.380831
0.5040195
0.44285825
0.5200103
0.3859396
0.520068
0.438739
0.5199686
0.39406365
0.5201841
0.3981868
0.5201697
0.3944474
0.52025837
0.38484636
0.5200037
0.0
0.010680838
-0.07957813
0.113298364
0.040231775
0.2071869
0.1523639
0.32056776
0.28294277
0.45964238
0.4506141
0.31746897
0.5199906
0.47550207
0.36933386
0.52003455
0.45462713
0.33246124
0.52038956
0.42708513
0.52015984
0.38890758
0.5200262
0.432169
0.52021563
0.3631712
0.4694541
0.3836064
0.5054279
0.0
-0.00028307593
0.02943764
-0.15944643
-0.044426523
-0.17933063
-0.06978811
-0.21537103
-0.12607852
-0.297708
-0.22095063
-0.39343694
-0.32359865
-0.50048304
-0.44263828
-0.51998913
-0.3644091
-0.5201929
-0.40980595
-0.52013224
-0.3795131
-0.52017325
-0.3555835
-0.489997
-0.40260288
-0.52015156
-0.3438417
-0.43629032
-0.30783564
-0.4371326
-0.3150254
-0.44257203
-0.32983252
-0.4704731
-0.36170852
-0.50190103
-0.41130632
-0.5200493
-0.3386844
-0.46438217
-0.35941198
-0.49502558
-0.38032186
-0.49989155
0.0
0.0072846124
-0.0828736
0.10033323
0.031357463
0.20913982
0.15804635
0.33175284
0.2950616
0.47157577
0.45957747
0.33026043
0.52031744
0.46771443
0.35274306
0.5200684
0.44494653
0.31170425
0.5039717
0.4554981
0.39268437
0.25285482
0.4208529
0.3787909
0.5045245
0.43452662
0.52003807
0.39350513
0.5201259
0.43061468
0.52002347
0.4093536
0.52005243
0.412823
0.52038795
0.40387177
0.5200961
0.40574685
0.52006096
0.40369228
0.52005523
0.38954756
0.52011484
0.41892716
0.5200899
0.3650689
0.46793887
0.38091227
0.0
0.0041659437
-0.047795035
0.14191043
0.050320998
0.18464087
0.08123316
0.2215779
0.14248492
0.3101147
0.27669758
0.4674739
0.4680959
0.355612
0.5201064
0.43590352
0.45457527
0.38356546
0.4479076
0.3813866
0.50635874
0.44729596
0.51997364
0.3875351
0.5189889
0.43792585
0.5200194
0.39203846
0.520002
0.4403938
0.52001584
0.38945118
0.5179226
0.43865842
0.5201129
0.38543624
0.5095379
0.4370914
0.5200353
0.36757398
0.4773819
0.0
-0.0003570143
0.018165262
-0.16839522
-0.036129385
-0.133856
0.033522494
-0.035591643
0.13863751
0.07213596
0.2351707
0.17482717
0.33914873
0.30001983
0.47299355
0.4629443
0.33017987
0.5203986
0.4448029
0.3251001
0.5203163
0.4489931
0.31398696
